id,name,symbol,sector,industry
14578,Eastmain Resources Inc.,EANRF,MATERIALS,GOLD & SILVER
14579,Everton Resource,EVRRF,MATERIALS,MINING
14580,Conversion Solutions Holdings Corp.,CSHD,INFORMATION TECHNOLOGY,INTERNET & IT SERVICES
14581,Invesco Real Estate A,IARAX,MUTUAL FUND,REAL ESTATE
14582,AllianceBern Global Bond A,ANAGX,MUTUAL FUND,WORLD BOND
14583,American Funds AMCAP F-1,AMPFX,MUTUAL FUND,LARGE GROWTH
14584,AMERICAN CENTURY PRIME MONEY MA,ACAXX,"",""
14585,Artisan Mid Cap Value Investor,ARTQX,MUTUAL FUND,MID-CAP VALUE
14586,Beaver Coal Co Ltd SBI,BVERS,REAL ESTATE,REAL ESTATE MANAGEMENT & DEVELOPMENT
14587,American Funds Bond Fund of Amer F-1,BFAFX,MUTUAL FUND,INTERMEDIATE-TERM BOND
14588,Bridgeway Large-Cap Growth,BRLGX,MUTUAL FUND,LARGE GROWTH
14589,Bridgeway Aggressive Investors 1,BRAGX,MUTUAL FUND,MID-CAP BLEND
14590,CALAMOS GLOBAL GROWTH AND INCOME FD CL A,CVLOX,MUTUAL FUND,WORLD ALLOCATION
14591,Calvert Large Cap Growth A,CLGAX,MUTUAL FUND,LARGE GROWTH
14592,THE CASH MANAGEMENT TRUST OF AM,CXFXX,"",""
14593,Columbia Marsico Growth A,NMGIX,MUTUAL FUND,LARGE GROWTH
14594,Columbia Marsico 21st Century A,NMTAX,MUTUAL FUND,LARGE GROWTH
14595,Columbia Mid Cap Value A,CMUAX,MUTUAL FUND,MID-CAP VALUE
14596,DELAWARE AMERICAN SERVICES FD CL A,DASAX,MUTUAL FUND,MID-CAP GROWTH
14597,Delaware Emerging Markets A,DEMAX,MUTUAL FUND,DIVERSIFIED EMERGING MKTS
14598,Delaware Diversified Income A,DPDFX,MUTUAL FUND,INTERMEDIATE-TERM BOND
14599,DWS Strategic Income A,KSTAX,MUTUAL FUND,MULTISECTOR BOND
14600,Eaton Vance Income Fund of Boston A,EVIBX,MUTUAL FUND,HIGH YIELD BOND
14601,Eaton Vance Tx-Mgd Eq Asset Allc A,EAEAX,MUTUAL FUND,LARGE BLEND
14602,Eaton Vance Global Dividend Income I,EDIIX,MUTUAL FUND,LARGE VALUE
14603,Eaton Vance Large-Cap Value A,EHSTX,MUTUAL FUND,LARGE VALUE
14604,Wells Fargo Advantage Adj Rate Govt A,ESAAX,MUTUAL FUND,ULTRASHORT BOND
14605,Fidelity Advisor Short Fxd-Inc I,FSXIX,MUTUAL FUND,SHORT-TERM BOND
14606,Fidelity Advisor High Income Advantage I,FAHCX,MUTUAL FUND,HIGH YIELD BOND
14607,FINANCE CO PA,FCPA,"",""
14608,FactorShares 2X: S&P500 Bull/TBond Bear ETF,FSE,FINANCE,GENERAL FINANCE
14609,FPA New Income,FPNIX,MUTUAL FUND,SHORT-TERM BOND
14610,Franklin Floating Rate Daily Access A,FAFRX,MUTUAL FUND,BANK LOAN
14611,Franklin Total Return A,FKBAX,MUTUAL FUND,INTERMEDIATE-TERM BOND
14612,Franklin Strategic Income A,FRSTX,MUTUAL FUND,MULTISECTOR BOND
14613,Franklin Templeton Corefolio Allc A,FTCOX,MUTUAL FUND,LARGE BLEND
14614,American Funds Fundamental Invs F-1,AFIFX,MUTUAL FUND,LARGE BLEND
14615,Goldman Sachs High Yield A,GSHAX,MUTUAL FUND,HIGH YIELD BOND
14616,JHancock US Global Leaders Gr A,USGLX,MUTUAL FUND,LARGE GROWTH
14617,Hartford Floating Rate I,HFLIX,MUTUAL FUND,BANK LOAN
14618,Hartford Capital Appreciation II A,HCTAX,MUTUAL FUND,LARGE BLEND
14619,Ivy Global Natural Resources Y,IGNYX,MUTUAL FUND,NATURAL RESOURCES
14620,Ivy Asset Strategy Y,WASYX,MUTUAL FUND,WORLD ALLOCATION
14621,Ivy Asset Strategy A,WASAX,MUTUAL FUND,WORLD ALLOCATION
14622,Janus Contrarian A,JCNAX,MUTUAL FUND,LARGE BLEND
14623,Janus Orion T,JORNX,MUTUAL FUND,WORLD STOCK
14624,Prudential Jennison Natural Resources A,PGNAX,MUTUAL FUND,NATURAL RESOURCES
14625,JPMORGAN JAPAN FUND A,CVJAX,"",""
14626,JPMorgan WV Municipal Bond A,OGWAX,"",""
14627,JPMorgan Multi-Cap Market Neutral A,OGNAX,MUTUAL FUND,MARKET NEUTRAL
14628,Keeley Small Cap Value A,KSCVX,MUTUAL FUND,SMALL BLEND
14629,Kinetics Paradigm Adv A,KNPAX,MUTUAL FUND,WORLD STOCK
14630,Loomis Sayles Investment Grade Bond A,LIGRX,MUTUAL FUND,INTERMEDIATE-TERM BOND
14631,Loomis Sayles Strategic Income A,NEFZX,MUTUAL FUND,MULTISECTOR BOND
14632,Lord Abbett Bond-Debenture A,LBNDX,MUTUAL FUND,MULTISECTOR BOND
14633,Lord Abbett Mid-Cap Value A,LAVLX,MUTUAL FUND,MID-CAP VALUE
14634,Lord Abbett Small-Cap Blend A,LSBAX,MUTUAL FUND,SMALL GROWTH
14635,MainStay High Yield Corporate Bond A,MHCAX,MUTUAL FUND,HIGH YIELD BOND
14636,MAINSTAY LARGE CAP GROWTH FUND CLASS A,MLAAX,MUTUAL FUND,LARGE GROWTH
14637,X Rail Enterprise,XREE,TRANSPORTS,RAILROADS
14638,FEDERATED PRIME VALUE OBLIGATIO,PVOXX,"",""
14639,FEDERATED GOVERNMENT OBLIGATION,GOSXX,"",""
14640,Munder Small-Cap Value A,MNVAX,MUTUAL FUND,SMALL BLEND
14641,American Funds New Perspective F-1,NPFFX,MUTUAL FUND,WORLD STOCK
14642,American Funds New World F-1,NWFFX,MUTUAL FUND,DIVERSIFIED EMERGING MKTS
14643,Nuveen CT Municipal Bond A,FCTTX,MUTUAL FUND,MUNI SINGLE STATE LONG
14644,Oppenheimer Gold & Special Minerals A,OPGSX,MUTUAL FUND,EQUITY PRECIOUS METALS
14645,Oppenheimer International Diversified A,OIDAX,MUTUAL FUND,FOREIGN LARGE BLEND
14646,Oppenheimer International Bond A,OIBAX,MUTUAL FUND,WORLD BOND
14647,Oppenheimer Main St Small Cap A,OPMSX,MUTUAL FUND,SMALL BLEND
14648,Oppenheimer Rochester National Muni A,ORNAX,MUTUAL FUND,HIGH YIELD MUNI
14649,Penn Warehouse & Safe Deposit Co.,PAWH,CONSUMER DISCRETIONARY,CONSUMER SERVICES
14650,PharmChem Inc.,PCHM,HEALTH CARE,HEALTH CARE SERVICES
14651,Virtus Real Estate Securities A,PHRAX,MUTUAL FUND,REAL ESTATE
14652,PIMCO Commodity Real Ret Strat A,PCRAX,MUTUAL FUND,COMMODITIES BROAD BASKET
14653,PIONEER SMALL-CAP VALUE CLASS A,PIMCX,"",""
14654,Pioneer Strategic Income A,PSRAX,MUTUAL FUND,MULTISECTOR BOND
14655,T. Rowe Price Tax-Free High-Yield,PRFHX,MUTUAL FUND,HIGH YIELD MUNI
14656,Putnam Fund for Growth & Income A,PGRWX,MUTUAL FUND,LARGE VALUE
14657,Quaker Strategic Growth A,QUAGX,MUTUAL FUND,LARGE GROWTH
14658,RiverSource Mid Cap Value A,AMVAX,MUTUAL FUND,MID-CAP VALUE
14659,RiverSource Diversified Equity Inc A,INDZX,MUTUAL FUND,LARGE VALUE
14660,T. Rowe Price Tax-Free Shrt-Interm,PRFSX,MUTUAL FUND,MUNI SHORT
14661,T. Rowe Price Mid-Cap Value,TRMCX,MUTUAL FUND,MID-CAP VALUE
14662,RS Value A,RSVAX,MUTUAL FUND,MID-CAP BLEND
14663,RYDEX SERIES TRUST - US GOVERNM,RYMXX,"",""
14664,Rydex Strengthening Dollar 2x Strategy H,RYSBX,MUTUAL FUND,CURRENCY
14665,Rydex|SGI Mid Cap Value A,SEVAX,MUTUAL FUND,SMALL VALUE
14666,Seligman Communications & Information A,SLMCX,MUTUAL FUND,TECHNOLOGY
14667,Sentinel Small Company A,SAGWX,MUTUAL FUND,SMALL GROWTH
14668,SFK PULP FUND TRUST UNITS,SFKUF,"",""
14669,American Funds ST Bd Fd of America A,ASBAX,MUTUAL FUND,SHORT-TERM BOND
14670,Smith Investment Co,SMIC.PK,INDUSTRIALS,ELECTRICAL EQUIPMENT
14671,STANSBURY HOLDINGS CORP OTC,STBY,"",""
14672,American Funds Tax-Exempt Bond A,AFTEX,MUTUAL FUND,MUNI NATIONAL INTERM
14673,Templeton Global Smaller Comp A,TEMGX,MUTUAL FUND,WORLD STOCK
14674,Templeton Global Bond A,TPINX,MUTUAL FUND,WORLD BOND
14675,Thompson Plumb Growth,THPGX,MUTUAL FUND,LARGE BLEND
14676,Thornburg Intermediate Municipal Inst,THMIX,MUTUAL FUND,MUNI NATIONAL INTERM
14677,Thornburg Investment Income Builder I,TIBIX,MUTUAL FUND,WORLD ALLOCATION
14678,Thornburg Investment Income Builder A,TIBAX,MUTUAL FUND,WORLD ALLOCATION
14679,Thornburg Core Growth A,THCGX,MUTUAL FUND,LARGE GROWTH
14680,Thornburg International Value A,TGVAX,MUTUAL FUND,FOREIGN LARGE GROWTH
14681,US TREASURY NOTE 4 3/8,TNAJI,"",""
14682,US TREASURY NOTES,TNBAG,"",""
14683,Van Eck Global Hard Assets A,GHAAX,MUTUAL FUND,NATURAL RESOURCES
14684,Van Eck Intl Investors Gold A,INIVX,MUTUAL FUND,EQUITY PRECIOUS METALS
14685,VANGUARD MONEY MARKET RESERVES,VMFXX,"",""
14686,VANGUARD INSURED LONG TERM TAX,VILPX,"",""
14687,VANGUARD TAX EXEMPT MONEY MARKE,VMSXX,"",""
14688,Vanguard International Value Inv,VTRIX,MUTUAL FUND,FOREIGN LARGE VALUE
14689,Westport Select Cap R,WPSRX,MUTUAL FUND,MID-CAP BLEND
14690,World Energy Solutions Inc,WEGY.OB,INFORMATION TECHNOLOGY,DIVERSIFIED ELECTRONICS
14691,Oculus VisionTech Inc,OVTZ,INDUSTRIALS,COMMERCIAL SERVICES & SUPPLIES
14692,Austal Ltd. Ordinary,AUTLF,INDUSTRIALS,AEROSPACE & DEFENSE
14693,FIRELIGHT CORPORATION (TIER2),FLGHF,"",""
14694,Putnam Tax Exempt Income A,PTAEX,MUTUAL FUND,MUNI NATIONAL LONG
14695,T. Rowe Price Small-Cap Stock,OTCFX,MUTUAL FUND,SMALL BLEND
14696,Multiband Corp.,MBND,Communications,""
14697,STEN CORPORATION,STEN,CONSUMER DISCRETIONARY,RESTAURANTS
14698,Astrata Group In,ATTGQ.PK,INFORMATION TECHNOLOGY,COMMUNICATIONS EQUIPMENT
14699,BRANDPARTNERS,BPTRE,INDUSTRIALS,COMMERCIAL SERVICES & SUPPLIES
14700,China Solar & Clean Energy Solutions Inc.,CSOL,CONSUMER DISCRETIONARY,HOUSEHOLD DURABLES
14701,Electric & Gas Technology Inc.,ELGT,INDUSTRIALS,MACHINERY
14702,INVICTUS FINANCIAL INC. COMMON,IVFZF,INFORMATION TECHNOLOGY,INTERNET & IT SERVICES
14703,Turbosonic Technologies Inc,TSTA,INDUSTRIALS,COMMERCIAL SERVICES & SUPPLIES
14704,Russell Tax-Managed US Mid & Sm Cap S,RTSSX,MUTUAL FUND,SMALL BLEND
14705,RiverSource Partners Intl Select Gr R5,RISSX,MUTUAL FUND,FOREIGN LARGE GROWTH
14706,SSgA International Stock Selection Instl,SSAIX,MUTUAL FUND,FOREIGN LARGE VALUE
14707,Prepaid Card Holdings,PPDC.PK,INDUSTRIALS,INDUSTRIALS
14708,CRYO-CELL International Inc.,CCEL,HEALTH CARE,BIOTECHNOLOGY & LIFE SCIENCES
14709,Hang Lung Group Ltd. Ordinary,HNLGF,REAL ESTATE,REAL ESTATE MANAGEMENT & DEVELOPMENT
14710,ALTERNATE ENERGY CP,ARGY.PK,"",""
14712,H3 Enterprises Inc.,HTRE,CONSUMER DISCRETIONARY,ENTERTAINMENT
14713,HIMC CORP,HMCO,FINANCE,FINANCE
14714,Maverick Energy Group Ltd.,MKGP.PK,"",""
14715,PT BANK INDONESIA RA OTC,PRGKF,"",""
14716,Sophiris Bio Inc,SPHS,HEALTH CARE,BIOTECHNOLOGY & LIFE SCIENCES
14717,Validian Corp,VLDI,INFORMATION TECHNOLOGY,INTERNET & IT SERVICES
14718,Wilton Bank,WIBW,FINANCE,BANKS & THRIFTS
14719,First Investors Global A,FIISX,MUTUAL FUND,WORLD STOCK
14720,Legg Mason ClearBridge Equity O,SABRX,MUTUAL FUND,LARGE BLEND
14721,Midas,MIDSX,MUTUAL FUND,EQUITY PRECIOUS METALS
14722,Oppenheimer Core Bond A,OPIGX,MUTUAL FUND,INTERMEDIATE-TERM BOND
14723,PIMCO Short-Term Instl,PTSHX,MUTUAL FUND,ULTRASHORT BOND
14724,Schwab Instl Select S&P 500,ISLCX,"",""
14725,Schwab International Index,SWISX,MUTUAL FUND,FOREIGN LARGE BLEND
14726,Vanguard Long-Term Investment-Grade Adm,VWETX,MUTUAL FUND,LONG-TERM BOND
15445,WESTERGAARD COM INC COM STK,WSYS,"",""
15778,Prudential plc 6.75% Perpetual Subordinated Capital Securities,PUKPR,FINANCE,CONSUMER FINANCE
16076,Ford Motor Credit Co. LLC,FCJ,"",""
16187,PAO TMK GDR ADR,TMKOY,ENERGY,ENERGY EQUIPMENT & SERVICES
17136,Bank of America 6.50% Subordinated InterNotes due 10/15/2032,IKJ,FINANCE,GENERAL FINANCE
18155,CATHAY INTL HLDGS LTD BERMUDA ORD,CHYIF,"",""
18524,ADELPHIA RECOVERY TRUST CVV SER,ADPAN,"",""
20169,GMAC LLC 7.25% Notes due 2/7/2033,GKM,FINANCE,GENERAL FINANCE
20170,GMAC LLC 7.375% Notes due 12/16/2044,GOM,FINANCE,GENERAL FINANCE
24216,Hospitality Properties Trust 7.00% Series C Cumulative Redeemable Preferred,HPT-PC,FINANCE,REAL ESTATE & REITS
24267,ENTERGY MISSISSIPPI,EYMXP,"",""
24283,Health Care Property Investors 7.25% Series E Cumulative Preferred,HCP-PE,FINANCE,REAL ESTATE & REITS
24286,SLM Corp. CPI-Linked Notes Series A due 1/16/2018,ISM,FINANCE,GENERAL FINANCE
24392,UTILICO EMERGING MARKETS UTILITIES,UOEMF,"",""
24531,Progress Energy Inc. Contingent Value Obligation,PREX,UTILITIES AND TELECOMMUNICATIONS,UTILITIES - ELECTRIC
24621,CBS Corp. (DE) 7.25% Senior Notes due 6/30/2051,RBV,CONSUMER DISCRETIONARY,BROADCASTING
25053,Century Communities Inc,CCS,CONSUMER DISCRETIONARY,HOUSEHOLD DURABLES
25067,LEHMAN BROS HLDGS INC DEP SH REPSTG,LEHJQ,"",""
25124,Market 2000+ HOLDRs Trust,MKH,FINANCE,GENERAL FINANCE
25773,UDR Inc. 6.75% Series G Cumulative Redeemable Preferred Stock,UDR-PG,FINANCE,REAL ESTATE & REITS
26026,JSFC Sistema Ordinary,JSFCF,UTILITIES AND TELECOMMUNICATIONS,TELEPHONE
26029,PJSC Uralkali GDR ADR,URAYY,MATERIALS,CHEMICALS
26046,OAKTREE CAPTIAL GROUP LLC   COM,OKCMZ,"",""
26186,WILLIAMS COMPANIES INC. (THE) 5.5% JR,WLMCP,"",""
26251,BP Plc Ordinary Shares,BPAQF,ENERGY,OIL & GAS PRODUCERS
26413,Duquesne Light Co,DQUEO,UTILITIES,UTILITIES - ELECTRIC
26416,Entergy Arkansas Inc. 6.45% Preferred,EGXKP,ENERGY,OIL & GAS PRODUCERS
26417,Entergy Arkansas Inc.,EHA,"",""
26427,Great Plains Energy Inc. 4.50% Cumul Preferred Stock,GXPPRE,Communications,Telephone
27055,Ford Motor Credit Company 7 3/8% Notes due 10/15/2031,FCZ,FINANCE,GENERAL FINANCE
28755,Diamond Hill Long-Short A,DIAMX,MUTUAL FUND,LONG/SHORT EQUITY
28757,RS Partners A,RSPFX,MUTUAL FUND,SMALL BLEND
28758,Schwab Hedged Equity,SWHEX,MUTUAL FUND,LONG/SHORT EQUITY
28759,Schwab Small-Cap Equity,SWSCX,MUTUAL FUND,SMALL BLEND
28760,T. Rowe Price Media & Telecommunications,PRMTX,MUTUAL FUND,COMMUNICATIONS
28761,T. Rowe Price Global Technology,PRGTX,MUTUAL FUND,TECHNOLOGY
28766,Great Canadian Gaming Corp,GCGMF,CONSUMER DISCRETIONARY,CASINOS & GAMING
28767,Ameristock/Ryan 10 Year U.S. Treasury ETF,GKD,FINANCE,GENERAL FINANCE
28768,iPath Bloomberg Nickel Subindex Total Re,JJNTF,MATERIALS,COPPER & ZINC
28769,BlackRock New York Investment Quality Municipal Trust,RNY,FINANCE,GENERAL FINANCE
28770,PNC Financial Services Group $1.80 Cumul Convertible Preferred Stock A,PNCFP,FINANCE,BANKS
28771,PNC Financial Services Group Inc. $1.80 Cumulative Convertible Preferred Stock Series D,PNC-PD,FINANCE,BANKS & THRIFTS
28776,Hilltop Community Bancorp Inc.,HTBC,FINANCE,BANKS & THRIFTS
28777,HOWARD SAVINGS BANK,HWRD,"",""
28781,TOTALAXCESS.COM NEW,TXCS,"",""
28785,SAMSUNG EL NV PF 144,SSNGY,"",""
28786,OCATA THERAPEUTICS INC COM STK,OCAT,HEALTH CARE,HEALTH CARE
28787,PIONEER GLOBAL GROUP LTD (BERMUDA),PIOGF,"",""
28788,Grizzly Short,GRZZX,MUTUAL FUND,BEAR MARKET
28789,Invesco Van Kampen Equity and Income A,ACEIX,MUTUAL FUND,MODERATE ALLOCATION
28791,ASIAPHARMA GROUP LTD,ASPHF,"",""
28792,Bank Leumi-le Israel Bm Ordinary,BLMIF,FINANCE,BANKS
28793,BENDA,BPMAE,HEALTH CARE,PHARMACEUTICALS
28794,BURREN ENERGY PLC,BUREF,"",""
28795,China-Biotics Inc,CHBT,HEALTH CARE,PHARMACEUTICALS
28797,CHINA HSG & LD DEV IN COM NEW,CHLN,FINANCE,REAL ESTATE & REITS
28798,China Pharmaceutical Group Limited,CPHI,HEALTH CARE,PHARMACEUTICALS
28799,China Recycling Energy Corp.,CREG,INDUSTRIALS,ELECTRICAL EQUIPMENT
28800,CHINA ZENITH CHEMICAL GROUP ORD HKD.01,CZCGF,"",""
28803,DNB ASA,DNBHF,FINANCE,CONSUMER FINANCE
28805,ENERCHINA HOLDINGS,ENEHF,"",""
28807,Full Apex Holdings Ltd,FAPXF,MATERIALS,CHEMICALS
28808,GD NY LOGISTICS,GUDNF,"",""
28809,Heng Tai Consumables Group,HGTIF,CONSUMER STAPLES,FOOD PRODUCTS
28810,KINGBOARD,KNBDF,"",""
28812,Orkla ASA Shares Ordinary,ORKLF,CONSUMER STAPLES,FOOD PRODUCTS
28814,PROVIEW INTL HLDGS LTD ORD HKD.10,PVIHF,"",""
28815,China Ritar Power Corp.,CRTP,Utilities,Utilities - Electric
28816,Sandnes Sparebank Ordinary,SSPBF,FINANCE,FINANCE
28818,SINGAPORE REINS CORP,SGPOF,"",""
28819,SINOLINK WORLDWIDE H,SNLKF,"",""
28820,SpareBank 1 SMN,SRMGF,FINANCE,BANKS
28821,Sparebanken Nord Norge Primary Cap Cert Foreign Ordinary,SPXXF,FINANCE,FINANCE
28823,TAIWAN MOBILE CO LTD ORD SHS,TWMBF,"",""
28825,TRULY INT'L HOLDINGS,TRUHF,"",""
28826,UNITED FOOD HOLDINGS LTD (BERMUDA),UFODF,"",""
28827,WAH SANG GAS,WAHGF,"",""
28828,NEXUS PHARMACEUTICAL ALTERNATIVES,WUYIF,"",""
28829,ALPINE GROUP INC (THE) 03/07/2014 Non-Confidential,APNIP,"",""
28836,Environmental Waste International Inc,YEWTF,INDUSTRIALS,COMMERCIAL SERVICES & SUPPLIES
28850,Blue Ridge Real Estate Corp.,BLRGZ,FINANCE,REAL ESTATE & REITS
28860,CHEMOIL ENERGY LTD ORD SHS,CLRGF,ENERGY,ENERGY PRODUCERS
28863,ERSOL SOLAR ENERGY A,ERSLF,"",""
28871,SSE Telecom Inc.,SSET,INFORMATION TECHNOLOGY,COMMUNICATIONS EQUIPMENT
28873,SOLUCORP Industries Ltd.,SLUP,INDUSTRIALS,COMMERCIAL SERVICES & SUPPLIES
28881,AMERITRANS CAP CORP,AMTCQ,FINANCE,CORPORATE FINANCE
28883,Redpoint Bio Corp.,RPBC,FINANCE,REAL ESTATE & REITS
28889,SCHWAB VALUE ADVANTAGE MONEY FD,SWAXX,"",""
28890,SCHWAB VALUE ADVANTAGE MONEY FU,SWBXX,"",""
28891,SCHWAB CALIFORNIA TAX EXEMPT MO,SWKXX,"",""
28892,SCHWAB TAX EXEMPT MONEY FUND VA,SWTXX,"",""
28894,Creditriskmonitor.com Inc,CRMZ,INDUSTRIALS,COMMERCIAL SERVICES & SUPPLIES
28896,Theratechnologies Inc,THTX,HEALTH CARE,BIOTECHNOLOGY & LIFE SCIENCES
28897,Chapeau Inc,CPEU.PK,INDUSTRIALS,ELECTRICAL EQUIPMENT
28898,IDEAEDGE INC,IDED,"",""
28899,Location Based Technologies Inc.,LBAS,INFORMATION TECHNOLOGY,ELECTRONIC EQUIPMENT
28901,ALEXANDRIA ADVANTAGE WARRANTY CO,AAWC,INFORMATION TECHNOLOGY,SEMICONDUCTORS
28902,BUCKEYE VENTURES INC,BEYV,"",""
28904,Sterling Energy Resources Inc.,SGER,ENERGY,OIL & GAS PRODUCERS
28905,Gemini Explorations Inc.,GMXS.PK,"",""
28907,BON COEUR INC,BOCU,"",""
28908,Vital Living Inc,VTLV,HEALTH CARE,PHARMACEUTICALS
28909,ICOA INC,ICOA,"",""
28910,ZAMORA GOLD CP,ZAMRF,"",""
28915,WHX Corp.,WXCP.PK,MATERIALS,INDUSTRIAL METALS & MATERIALS
28916,ATLANTIC POWER CORP IPS UTS,ATPWF.PK,"",""
28926,Cohen & Steers Realty Income A,CSEIX,MUTUAL FUND,REAL ESTATE
28928,Cortland Bancorp,CLDB,FINANCE,TRUSTS & THRIFTS
28929,Structured Products CorTS US West Commun 7.5% Certificates,KCW,Communications,""
28930,Structured Products CorTS Boeing Company Notes 6.125% Certificates,HYM,INDUSTRIALS,AEROSPACE & DEFENSE
28932,Federated MDT Small Cap Growth Inst,QISGX,MUTUAL FUND,SMALL GROWTH
28933,HSBC USA Inc. 6.50% Dep Shares Non-Cumul Preferred Stock Series H,HUSI+H,FINANCE,FINANCE
28934,Indiana Michigan Power Company,IJD,"",""
28936,JHancock3 International Growth I,GOGIX,MUTUAL FUND,FOREIGN LARGE GROWTH
28937,JPMorgan Intrepid European A,VEUAX,MUTUAL FUND,EUROPE STOCK
28938,MFS Emerging Markets Equity A,MEMAX,MUTUAL FUND,DIVERSIFIED EMERGING MKTS
28939,Pax World Balanced Individual inv,PAXWX,MUTUAL FUND,AGGRESSIVE ALLOCATION
28942,Merrill Lynch & Co. Inc. Depositor PPLUS Trust 6.25% Goldman Sachs Cap I Certificates GSC-1,PYK,FINANCE,GENERAL FINANCE
28943,Merrill Lynch & Co. Inc. Depositor PPLUS Trust 5.75% Goldman Sachs Certificates GSG-2,PYB,FINANCE,FINANCE
28967,APW Ltd.,APWLQ,INFORMATION TECHNOLOGY,ELECTRONIC EQUIPMENT
28968,DWS Large Cap Value S,KDCSX,MUTUAL FUND,LARGE VALUE
28969,Electronic Tele-Communications Corp. Class A,ETCIA,INFORMATION TECHNOLOGY,COMMUNICATIONS EQUIPMENT
28971,Fidelity Advisor Intl Discovery A,FAIDX,MUTUAL FUND,FOREIGN LARGE BLEND
28973,METRO AIRLINES INC,MEAI,"",""
28975,Quad Graphics Inc,QUAD,INDUSTRIALS,COMMERCIAL SERVICES & SUPPLIES
28976,TANKNOLOGY-NDE INTL OTC,TNDE,"",""
29015,ProShares Ultra Real Estate ETF,URE,REAL ESTATE,REAL ESTATE MANAGEMENT & DEVELOPMENT
29018,National HealthCare Corp. Series A Convertible Preferred,NHC+A,HEALTH CARE,HEALTH CARE
29019,Alamos Gold Inc,AGI,MATERIALS,GOLD & SILVER
29020,NATL ENGY&GAS TRNSMSN INC,NLEY,"",""
29021,Inmet Mining Corp,IEMMF,MATERIALS,MATERIALS
29023,Altius Minerals Corp.,ATUSF,MATERIALS,COPPER & ZINC
29024,Alacer Gold Corp,ALIAF,MATERIALS,GOLD & SILVER
29025,Andina Minerals Inc,ADMNF,MATERIALS,MINING
29026,ATNA RES LTD,ATNAQ,MATERIALS,MATERIALS
29027,Auex Ventures Inc,AUXVF.PK,MATERIALS,MINING
29028,Aurelian Resources Inc,AUREF.PK,MATERIALS,MINING
29029,Caledonia Mining Co. (New),CALVF,MATERIALS,GOLD MINING
29030,NGEX RES INC,NGQRF.PK,"",""
29031,Aben Resources Ordinary,ABNAF,MATERIALS,MINING
29032,CORE GOLD INC,CGLDF,MATERIALS,GOLD & SILVER
29033,Eagle Plains Resources,EGPLF,MATERIALS,GOLD & SILVER
29035,Esperanza Resources Inc.,ESPZF,MATERIALS,MINING
29036,First Majestic Silver Corp,AG,MATERIALS,GOLD & SILVER
29037,Fission Energy Corp,FSSIF,MATERIALS,MINING
29038,Lundin Gold Inc,FTMNF,MATERIALS,GOLD & SILVER
29039,Silvermex Resources Ltd.,GGCRF,MATERIALS,MINING
29040,Golden Goliath Resources Ltd,GGTHF,MATERIALS,MINING
29041,Great Panther Silver Ltd,GPRLF.PK,"",""
29042,JNR Resources Inc,JNRRF,MATERIALS,MATERIALS
29043,Kiwi Income Property Trust Ordinary,KWIPF,REAL ESTATE,REAL ESTATE INVESTMENT TRUSTS
29044,MINERA ANDES INC,MNEAF,MATERIALS,GOLD
29045,Mirage Energy Ltd.,MRGYF,ENERGY,ENERGY PRODUCERS
29046,Miranda Gold Corp,MRDDF,MATERIALS,GOLD & SILVER
29047,NEW PACIFIC METALS CORP,NUPMF,MATERIALS,GOLD & SILVER
29048,Northland Resources SA Ordinary,NRSRF,MATERIALS,MINING
29049,Pitchstone Explorations Ltd,PEXPF,MATERIALS,MINING
29050,Royal Standard Minerals Inc. USA,RYSMF,MATERIALS,MINING
29051,Samex Mining Corp.,SMXMF,MATERIALS,MINING
29052,Strathmore Minerals Corp,STHJF,MATERIALS,MATERIALS
29053,Tagish Lake Gold Corp,THLGF,MATERIALS,MATERIALS
29054,Tyhee Gold Corp,TYHJF,MATERIALS,MINING
29055,PRINCIPLED EQUITY MARKET FUND,PEQKL,"",""
29121,American Bank Inc,AMBK,FINANCE,BANKS
29122,Amnex Inc.,AMXI,Communications,Telephone
29123,California Community Bank,CABK,FINANCE,BANKS & THRIFTS
29124,Trackpower Inc,TPWR,CONSUMER DISCRETIONARY,CASINOS & GAMING
29125,Norzinc Ltd,NORZF,MATERIALS,COPPER & ZINC
29127,Eaton Vance Government Obligations B,EMGOX,MUTUAL FUND,SHORT GOVERNMENT
29128,Companhia Energetica de Minas Gerais ADR,CIG.C,UTILITIES AND TELECOMMUNICATIONS,UTILITIES - ELECTRIC
29129,Grand Toys International Ltd,GRINY,INDUSTRIALS,DISTRIBUTORS
29130,Van Der Moolen NV ADS,VDMHY,FINANCE,GENERAL FINANCE
29131,180 Connect Inc,CNCT,CONSUMER DISCRETIONARY,CONSUMER SERVICES
29136,China Shenghuo Pharmaceutical Hldngs Inc,CKUN,HEALTH CARE,PHARMACEUTICALS
29143,AMERICAN MOLD GUARD INC COM STK,AMGI,INDUSTRIALS,COMMERCIAL SERVICES & SUPPLIES
29145,GigaBeam Corp. Warrant Class A,GGBWQ.PK,INFORMATION TECHNOLOGY,COMMUNICATIONS EQUIPMENT
29146,Vaughan Foods Inc. Warrant Class B Exp. 06/27/12,FOODZ,CONSUMER STAPLES,FOOD PRODUCTS
29147,VAUGHAN FOODS INC WT CL A EXP,FOODW,"",""
29148,ZVUE Corp. Warrants $3.50 Per Share Exp. 01/17/12,ZVUEZ,CONSUMER DISCRETIONARY,ENTERTAINMENT
